id,element,ff_type,charge,x,y,z
1,Al,ac2,1.2000000476837158,0.034665134,-0.0042918059999999996,21.489555359000001
2,Ca,ca+e,1.6000000238418579,0.125981018,9.159270287,18.816146850999999
3,Ca,ca+e,1.6000000238418579,9.7153015140000001,-4.8286743159999999,2.350708961
4,O,oc8,-0.89999997615814209,-0.016052611000000001,1.4978812930000001,20.307487488
5,O,oc5,-0.89999997615814209,0.089109181999999995,-1.499236107,22.676124572999999
6,O,oc7,-0.89999997615814209,0.025412266999999999,1.499849677,17.316917418999999
7,O,oc8,-0.89999997615814209,-0.011228551,-1.494620085,4.200231552
8,O,o*,-0.81999999284744263,-0.010171128999999999,4.0779285429999996,22.449644089
9,O,o*,-0.81999999284744263,0.060213535999999998,7.2134232520000001,20.509458542000001
10,O,o*,-0.81999999284744263,9.6746397020000003,-1.5411505700000001,4.4275050159999996
11,O,o*,-0.81999999284744263,10.353960037,1.6427193879999999,17.191308974999998
12,O,o*,-0.81999999284744263,2.6375741960000001,3.1241242890000001,13.188644409
13,O,o*,-0.81999999284744263,6.7242221830000002,2.4405736920000001,8.0963563920000006
14,O,o*,-0.81999999284744263,2.2663633820000002,3.2159161570000001,24.259382248000001
15,O,o*,-0.81999999284744263,7.3428845410000001,2.2583858970000001,18.459564209
16,O,oc11,-0.60000002384185791,3.2005004879999999,5.6322703360000004,9.0384225849999993
17,O,oc11,-0.60000002384185791,3.2683947089999998,5.6168203349999999,17.353961944999998
18,O,oc11,-0.60000002384185791,3.2206099030000002,5.6237120630000001,23.116851807
19,O,oc11,-0.60000002384185791,1.865476608,5.8737483020000001,11.055822372
20,O,oc11,-0.60000002384185791,1.9188979859999999,5.9564695360000002,15.363320351
21,O,oc11,-0.60000002384185791,1.8889659640000001,5.374361038,21.105646133
22,O,o*,-0.81999999284744263,1.6864264010000001,6.1490392680000001,5.4465041159999998
23,S,s',0.60000002384185791,3.2325601580000001,5.6229162219999997,10.526865959
24,S,s',0.60000002384185791,3.2710177900000001,5.6182794569999999,15.867196083
