id,element,ff_type,charge,x,y,z
1,Ca,ca+t,1.5,3.0670168630000001,3.7904300480000002,7.981892395
2,Ca,ca+t,1.5,0.32967664699999999,5.6073838690000004,6.0088088580000001
3,Si,sc2,1,3.140237962,3.4528491579999998,4.9033224110000004
4,Si,sc3,1,3.9569340070000001,5.620099712,2.9134465989999998
5,Si,sc2,1,3.1008110879999999,0.323073683,4.9005236639999996
6,O,oc12,-0.5,3.1515025909999999,4.3810138690000002,3.4927775049999998
7,O,oc12,-0.5,3.1965617800000001,1.953196556,4.315595471
8,O,oc13,-1,4.3906279499999998,3.8804576530000001,5.7933090629999997
9,O,oc13,-1,1.833524156,3.678443208,5.7793153269999999
10,O,oc22,-1,3.9118967769999999,1.937133043,26.638026598
11,O,oc14,-0.6600000262260437,5.573441978,5.5849339850000002,3.2884724919999999
12,O,o*,-0.81999999284744263,0.56060457299999999,5.5822058099999996,3.6271152940000002
13,O,oc12,-0.5,3.190929466,6.9390644029999997,3.5039724950000002
14,O,oc13,-1,1.737773462,0.19949512799999999,5.7849128209999998
15,O,o*,-0.81999999284744263,4.2667154099999998,5.5580730789999997,26.419727951999999
16,O,o*,-0.81999999284744263,0.58876648300000001,3.8337170870000001,0.083961000999999993
17,Ca,ca+t,1.5,3.8668159640000002,0.065883820999999995,0.053175301000000001
18,O,o*,-0.81999999284744263,3.0444872690000002,3.8349009359999999,0
19,Ca,ca+t,1.5,0.25082323400000001,5.6368074979999996,21.975392395
20,Ca,ca+t,1.5,3.1458702770000002,3.761006418,20.002308857999999
21,Si,sc2,1,0.32404433199999999,5.2992266079999997,18.896822410999999
22,Si,sc3,1,1.1407403780000001,7.4664771630000004,16.906946599000001
23,Si,sc2,1,0.28461745799999999,2.1694511329999999,18.894023663999999
24,O,oc12,-0.5,0.33530896199999999,6.2273913189999996,17.486277505
25,O,oc12,-0.5,0.38036815099999999,3.7995740069999999,18.309095470999999
26,O,oc13,-1,1.5744343199999999,5.726835103,19.786809063
27,O,oc13,-1,-0.98266947400000004,5.5248206580000003,19.772815327
28,O,oc22,-1,1.095703147,3.7835104940000002,12.644526598000001
29,O,oc14,-0.6600000262260437,2.7572483480000001,7.4313114349999996,17.281972492000001
30,O,o*,-0.81999999284744263,3.3767982019999998,3.7358283600000002,17.620615294
31,O,oc12,-0.5,0.37473583599999999,1.360441853,17.497472495
32,O,oc13,-1,-1.078420167,2.045872578,19.778412821
33,O,o*,-0.81999999284744263,1.4505217800000001,7.404450529,12.426227952
34,Ca,ca+t,1.5,3.0670168630000001,7.5029300470000004,20.005107604999999
35,Ca,ca+t,1.5,0.32967664699999999,1.894883868,21.978191142
36,Si,sc2,1,3.140237962,7.1653491569999996,23.083677589000001
37,Si,sc3,1,3.9569340070000001,1.907599713,25.073553401000002
38,Si,sc2,1,3.1008110879999999,4.0355736819999999,23.086476336
39,O,oc12,-0.5,3.1515025909999999,0.66851386800000001,24.494222494999999
40,O,oc12,-0.5,3.1965617810000002,5.6656965560000003,23.671404529
41,O,oc13,-1,1.8335241550000001,7.3909432089999996,22.207684672999999
42,O,oc22,-1,3.911875153,5.649641591,1.3489734019999999
43,O,oc14,-0.6600000262260437,5.5734419769999999,1.872433985,24.698527508000002
44,O,o*,-0.81999999284744263,0.56060457299999999,1.8697058099999999,24.359884705999999
45,O,oc12,-0.5,3.190929466,3.2265644020000002,24.483027504999999
46,O,oc13,-1,1.737773462,3.911995128,22.202087178999999
47,O,oc13,-1,4.4469733920000003,3.6875964410000002,22.196489683999999
48,O,o*,-0.81999999284744263,4.2667154099999998,1.845573079,1.567272048
49,O,o*,-0.81999999284744263,0.58876648200000004,7.5462170879999997,27.903038999
50,Ca,ca+t,1.5,0.25082323299999998,1.9243074979999999,6.011607605
51,Ca,ca+t,1.5,3.1458702770000002,7.4735064180000004,7.984691142
52,Si,sc2,1,0.32404433199999999,1.586726608,9.0901775889999996
53,Si,sc3,1,1.140740377,3.7539771630000001,11.080053401000001
54,Si,sc2,1,0.28461745799999999,5.8819511320000002,9.0929763359999995
55,O,oc12,-0.5,0.33530896199999999,2.5148913190000002,10.500722495
56,O,oc12,-0.5,0.38036815099999999,7.5120740069999998,9.6779045289999992
57,O,oc13,-1,-0.98266947400000004,1.8123206590000001,8.2141846730000001
58,O,oc22,-1,1.095681524,7.4960190420000004,15.342473402
59,O,oc14,-0.6600000262260437,2.7572483480000001,3.7188114350000001,10.705027508000001
60,O,o*,-0.81999999284744263,3.3767982029999999,7.4483283599999996,10.366384706
61,O,oc12,-0.5,0.37473583599999999,5.0729418529999997,10.489527505
62,O,oc13,-1,-1.0784201680000001,5.7583725780000004,8.2085871790000002
63,O,oc13,-1,1.630779762,5.5339738909999996,8.2029896840000003
64,O,o*,-0.81999999284744263,1.4505217800000001,3.6919505300000002,15.560772048
65,O,o*,-0.81999999284744263,4.328650025,1.938611388,14.077461001
66,O,o*,-0.81999999284744263,3.4049601119999999,5.6998396370000002,13.909538999
67,Ca,ca+t,1.5,1.0506223349999999,5.6247612719999998,13.940324699
68,O,o*,-0.81999999284744263,0.22829363799999999,1.9687783860000001,13.993499999999999
69,H,hoy,0.40999999642372131,6.1693089509999997,1.9382597429999999,25.423346562999999
