id,element,ff_type,charge,x,y,z
1,Si,sc2,1,3.54202342,2.3851609229999999,3.5390040869999999
2,Si,sc2,1,3.54202342,2.3851609229999999,-3.5390040869999999
3,Si,sc3,1,3.070683002,4.6511254309999996,1.600174904
4,Si,sc3,1,3.070683002,4.6511254309999996,-1.600174904
5,Si,sc2,1,1.186755657,5.9888410570000001,3.5468745230000001
6,Si,sc2,1,1.186755657,5.9888410570000001,-3.5468745230000001
7,O,oc12,-0.60000002384185791,3.1442222599999998,3.1244249339999999,2.1182754039999998
8,O,oc12,-0.60000002384185791,3.1442222599999998,3.1244249339999999,-2.1182754039999998
9,O,oc12,-0.60000002384185791,4.3911170960000003,1.099323273,2.9840250020000001
10,O,oc12,-0.60000002384185791,4.3911170960000003,1.099323273,-2.9840250020000001
11,O,oc13,-0.92500001192092896,4.4599885940000004,3.31588006,4.4569234849999999
12,O,oc13,-0.92500001192092896,4.4599885940000004,3.31588006,-4.4569234849999999
13,O,oc13,-0.92500001192092896,2.2552118299999999,1.8917006249999999,4.3669753069999997
14,O,oc13,-0.92500001192092896,2.2552118299999999,1.8917006249999999,-4.3669753069999997
15,O,oc12,-0.5,3.0004274849999999,4.6072759630000002,0
16,O,o*,-0.81999999284744263,0.061120853000000003,2.6803724770000001,2.1115293500000001
17,O,oc12,-0.60000002384185791,1.703684926,5.3113369940000004,2.1385138029999999
18,O,oc12,-0.60000002384185791,1.703684926,5.3113369940000004,-2.1385138029999999
19,O,oc13,-0.92500001192092896,0.23854799600000001,5.0087141989999999,4.3872137069999999
20,O,oc13,-0.92500001192092896,0.23854799600000001,5.0087141989999999,-4.3872137069999999
21,O,oc13,-0.92500001192092896,2.4124493600000001,6.4594502450000002,4.4636693000000003
22,O,oc13,-0.92500001192092896,2.4124493600000001,6.4594502450000002,-4.4636693000000003
23,Ca,ca+t,1.5,0.032978326000000002,2.6729612349999998,4.622652531
24,Ca,ca+t,1.5,1.3140250440000001,5.699188232,6.5994849210000002
25,O,o*,-0.81999999284744263,1.9890820979999999,1.3525381089999999,0
26,O,o*,-0.81999999284744263,4.9604177470000002,1.4637056589999999,0
27,O,o*,-0.81999999284744263,-0.39714640400000001,4.9407787320000001,0
28,H,h*,0.40999999642372131,1.3682698099999999,1.199847858,0.74480115300000005
29,H,h*,0.40999999642372131,2.4982667059999999,2.1002155400000002,0.38565930900000001
30,H,h*,0.40999999642372131,4.2586293160000004,1.4166584149999999,-0.68638815200000003
31,H,h*,0.40999999642372131,4.5179196350000002,1.0157143390000001,0.753295351
32,H,h*,0.40999999642372131,-0.60971378200000004,4.412493928,-0.80089206199999996
33,H,h*,0.40999999642372131,0.47262769700000001,5.2990419380000002,-0.28651240300000003
34,H,h*,0.40999999642372131,-0.63045453299999998,2.3122916390000001,1.512613695
35,H,h*,0.40999999642372131,0.240148851,3.5353182890000001,1.657337928
36,Si,sc2,1,0.17452341299999999,2.3851609229999999,14.782504082000001
37,Si,sc2,1,0.17452341299999999,2.3851609229999999,7.7044959070000001
38,Si,sc3,1,-0.29681700500000002,4.6511254309999996,12.84367466
39,Si,sc3,1,-0.29681700500000002,4.6511254309999996,9.6433248519999992
40,Si,sc2,1,-2.18074441,5.9888410570000001,14.790374756
41,Si,sc2,1,-2.18074441,5.9888410570000001,7.6966257100000002
42,O,oc12,-0.60000002384185791,-0.22327773300000001,3.1244249339999999,13.361775398000001
43,O,oc12,-0.60000002384185791,-0.22327773300000001,3.1244249339999999,9.1252250670000006
44,O,oc12,-0.60000002384185791,1.023617148,1.099323273,14.227524756999999
45,O,oc12,-0.60000002384185791,1.023617148,1.099323273,8.2594747539999993
46,O,oc13,-0.92500001192092896,1.0924886469999999,3.31588006,15.700423240999999
47,O,oc13,-0.92500001192092896,1.0924886469999999,3.31588006,6.7865767479999999
48,O,oc13,-0.92500001192092896,-1.1122881170000001,1.8917006249999999,15.610475539999999
49,O,oc13,-0.92500001192092896,-1.1122881170000001,1.8917006249999999,6.876524925
