id,element,ff_type,charge,x,y,z
637,Al,ay2,1.4490000009536743,19.779611135,7.0614134420000001,10.350525893
638,Al,ay1,1.4490000009536743,22.340852117000001,8.5590548989999995,10.486063615000001
639,Al,ay2,1.4490000009536743,22.194945116,2.6061455520000001,10.414724895999999
640,Si,sy1,1.1000000238418579,18.91980714,2.8649540899999999,7.5328437990000001
641,Si,sy2,1.1000000238418579,18.979862039,5.5492155829999996,7.7468447380000001
642,Si,sy1,1.1000000238418579,21.375855304000002,7.2595426549999997,7.6755107630000001
643,Si,sy2,1.1000000238418579,21.465303646999999,1.360045905,7.6113119100000004
644,O,oy7,-0.75800001621246338,18.685271695000001,2.7415651520000002,9.3233183250000007
645,O,oy8,-0.75800001621246338,18.923707405999998,5.5981612820000004,9.2020507089999999
646,O,oy1,-0.55000001192092896,19.186517092999999,4.1279921650000002,6.9407699129999996
647,O,oy2,-0.55000001192092896,20.076977159999998,1.729852975,6.990704869
648,O,oy3,-0.55000001192092896,19.994020246000002,6.6336715760000002,6.8837115280000001
649,O,oy7,-0.75800001621246338,21.385325719000001,7.2246224640000003,9.2305831390000002
650,O,oy8,-0.75800001621246338,21.643051474,1.0873041429999999,9.3233211489999999
651,O,oy1,-0.55000001192092896,21.567381180000002,-0.20958094299999999,6.9621763679999997
652,O,oy2,-0.55000001192092896,22.635626391999999,6.2334273170000003,7.3473773869999999
653,O,oy3,-0.55000001192092896,22.687526500000001,2.1049273519999998,7.004976997
654,O,oy9,-0.68300002813339233,18.731260952,8.3290710089999997,9.3589918060000006
655,O,oy4,-0.68300002813339233,18.248357063,3.7740808079999999,11.306396682000001
656,O,oy6,-0.68300002813339233,18.119898695,7.1507516689999999,11.406263394
657,O,oy9,-0.68300002813339233,21.256498505,3.8689713590000001,9.3019246790000008
658,O,oy5,-0.68300002813339233,20.283908605000001,5.5163150539999997,11.34920135
659,O,oy4,-0.68300002813339233,20.676211173999999,8.3274728279999994,11.249334503
660,O,oy6,-0.68300002813339233,20.585279023999998,2.9156634210000001,11.306395030999999
661,H,hoy,0.20000000298023224,19.327688170999998,9.2602903829999992,9.5872379890000001
662,H,hok,0.20000000298023224,17.736492255000002,4.2904752159999999,12.16239889
663,H,hok,0.20000000298023224,17.778576832999999,7.0779453490000002,12.23374138
664,H,hoy,0.20000000298023224,21.791853477,4.6326940580000002,8.9309852220000003
665,H,hok,0.20000000298023224,20.546179942999999,5.3688170560000001,12.269403768
666,H,hok,0.20000000298023224,20.398183316000001,8.3638850690000002,12.283670927999999
667,H,hok,0.20000000298023224,20.478285055000001,2.2251258819999999,12.155266158
668,Al,ay1,1.4490000009536743,-0.94967070799999997,13.101561893,10.48605968
669,Al,ay2,1.4490000009536743,-0.80517545999999995,16.003358965,10.350525893
670,Al,ay1,1.4490000009536743,1.7560655220000001,17.501000422000001,10.486063615000001
671,Al,ay2,1.4490000009536743,1.610158521,11.548091075,10.414724895999999
672,Si,sy1,1.1000000238418579,-1.6649794550000001,11.806899613000001,7.5328437990000001
673,Si,sy2,1.1000000238418579,-1.6049245560000001,14.491161106,7.7468447380000001
674,Si,sy1,1.1000000238418579,0.79106870900000004,16.201488178000002,7.6755107630000001
675,Si,sy2,1.1000000238418579,0.88051705199999997,10.301991427999999,7.6113119100000004
676,O,oy7,-0.75800001621246338,-1.8995149,11.683510675000001,9.3233183250000007
677,O,oy8,-0.75800001621246338,-1.6610791890000001,14.540106805000001,9.2020507089999999
678,O,oy1,-0.55000001192092896,-1.398269502,13.069937688,6.9407699129999996
679,O,oy2,-0.55000001192092896,-0.50780943499999998,10.671798497999999,6.990704869
680,O,oy3,-0.55000001192092896,-0.59076634900000002,15.575617099,6.8837115280000001
681,O,oy7,-0.75800001621246338,0.80053912400000005,16.166567987000001,9.2305831390000002
682,O,oy8,-0.75800001621246338,1.058264879,10.029249666,9.3233211489999999
683,O,oy1,-0.55000001192092896,0.98259458499999996,8.7323645800000005,6.9621763679999997
684,O,oy2,-0.55000001192092896,2.0508397970000001,15.17537284,7.3473773869999999
685,O,oy3,-0.55000001192092896,2.102739905,11.046872875,7.004976997
686,O,oy9,-0.68300002813339233,-1.853525643,17.271016532000001,9.3589918060000006
687,O,oy5,-0.68300002813339233,2.2742806419999999,10.122533165,11.300146206999999
688,O,oy4,-0.68300002813339233,-2.3364295319999999,12.716026331,11.306396682000001
689,O,oy6,-0.68300002813339233,-2.4648878999999999,16.092697191999999,11.406263394
690,O,oy9,-0.68300002813339233,0.67171190999999997,12.810916882000001,9.3019246790000008
691,O,oy5,-0.68300002813339233,-0.30087798999999998,14.458260577000001,11.34920135
692,O,oy4,-0.68300002813339233,0.091424579000000006,17.269418350999999,11.249334503
693,O,oy6,-0.68300002813339233,0.00049242899999999996,11.857608944000001,11.306395030999999
694,H,hoy,0.20000000298023224,-1.257098424,18.202235905999999,9.5872379890000001
695,H,hok,0.20000000298023224,2.7951211919999999,10.225411106999999,12.220357754
696,H,hok,0.20000000298023224,-2.8482943399999998,13.232420739,12.16239889
