t1,t2,t3,style,k,theta0_deg,source
cp,np,cp,quadratic,75.099999999999994,114,cvff
cp,np,hn,quadratic,27.5,120,cvff
cp,nt,nt,quadratic,50,180,cvff
cp,o,ho,quadratic,50,109,cvff
cs,c5,h,quadratic,30,124,cvff
cs,sp,cs,quadratic,126.506,92.566999999999993,cvff
et5,ot5,et5,quadratic,80,109.47,cvff
et5,ot5,ht5,quadratic,80,110.68000000000001,cvff
f,c,h,quadratic,62,107.09999999999999,cvff
f,sz,f,quadratic,42.299999999999997,113.09999999999999,cvff
f,sz,oz,quadratic,42.299999999999997,113.09999999999999,cvff
f,sz,sz,quadratic,42.299999999999997,113.09999999999999,cvff
f_,c3m_,h_,quadratic,62,107.09999999999999,cvff_auto
f_,c4m_,h_,quadratic,62,107.09999999999999,cvff_auto
f_,c_,h_,quadratic,62,107.09999999999999,cvff_auto
h,al,h,quadratic,31.800000000000001,112,cvff
h,al,o,quadratic,33.299999999999997,113.40000000000001,cvff
h,al,oz,quadratic,33.299999999999997,113.40000000000001,cvff
h,az,h,quadratic,31.800000000000001,112,cvff
h,az,o,quadratic,33.299999999999997,113.40000000000001,cvff
h,az,oz,quadratic,33.299999999999997,113.40000000000001,cvff
h,c,h,quadratic,39.5,106.40000000000001,cvff
h,c,n,quadratic,51.5,109.5,cvff
h,c,n3,quadratic,57.299999999999997,109.5,cvff
h,c,np,quadratic,80,109.5,cvff
h,c,o,quadratic,57,109.5,cvff
h,c,s,quadratic,45,109,cvff
h,c,sh,quadratic,45,109,cvff
h,c,si,quadratic,34.600000000000001,112.3,cvff
h,c',h,quadratic,26.390000000000001,117.02,cvff
h,c',n,quadratic,45,120,cvff
h,c',o,quadratic,55,110,cvff
h,c',o',quadratic,55,120,cvff
h,c',o-,quadratic,55,120,cvff
h,c',s',quadratic,40.936,121.63,cvff
h,c5,np,quadratic,40,120,cvff
h,c=,np,quadratic,40,120,cvff
h,c=1,np,quadratic,40,120,cvff
h,c=2,np,quadratic,40,120,cvff
h,cp,np,quadratic,50,120,cvff
h,cs,sp,quadratic,30.272300000000001,119.90000000000001,cvff
h,p,o-,quadratic,80,109.5,cvff
h,si,h,quadratic,31.800000000000001,112,cvff
h,si,o,quadratic,33.299999999999997,113.40000000000001,cvff
h,sz,h,quadratic,31.800000000000001,112,cvff
h,sz,oz,quadratic,33.299999999999997,113.40000000000001,cvff
h*,o*,h*,quadratic,50,104.5,cvff
h_,c'_,h_,quadratic,26.390000000000001,117.02,cvff_auto
h_,c'_,o'_,quadratic,55,120,cvff_auto
h_,o*_,h_,quadratic,50,104.5,cvff_auto
he1,ce1,he1,quadratic,39.5,106.40000000000001,cvff
he1,ce1,oa1,quadratic,57,109.5,cvff
he1,ce1,oe1,quadratic,57,109.5,cvff
hn,n,hn,quadratic,33,125,cvff
hn,n3,hn,quadratic,36,105.5,cvff
ho,oz,sz,quadratic,33.299999999999997,113.40000000000001,cvff
hop,oap1,pap,quadratic,50,115,cvff
hoy,oc23,sc4,quadratic,50,115,cvff
hoy,oc23,sy1,quadratic,50,115,cvff
hoy,oc23,sy2,quadratic,50,115,cvff
hspc,ospc,hspc,quadratic,50,109.47,cvff
ht5,ot5,ht5,quadratic,50,104.52,cvff
htip,otip,htip,quadratic,50,104.52,cvff
n,c',n,quadratic,102,120,cvff
n,c',o',quadratic,68,120,cvff
n,cp,np,quadratic,102,120,cvff
n3m_,c'_,o'_,quadratic,145,125,cvff_auto
n3m_,c3m_,n3m_,quadratic,50,60,cvff_auto
n4m_,c'_,o'_,quadratic,145,123,cvff_auto
n4m_,c4m_,n4m_,quadratic,50,88.400000000000006,cvff_auto
n4m_,c4m_,o4m_,quadratic,70,90,cvff_auto
n4m_,c4m_,s4m_,quadratic,62,89,cvff_auto
n_,c'_,n_,quadratic,102,120,cvff_auto
n_,c'_,o'_,quadratic,145,123,cvff_auto
np,c,o,quadratic,80,109.5,cvff
np,c5,np,quadratic,102,134,cvff
np,cp,np,quadratic,102,134,cvff
o,al,o,quadratic,42.299999999999997,113.09999999999999,cvff
o,az,o,quadratic,42.299999999999997,109.47,cvff
o,c,o,quadratic,70,109.5,cvff
o,c',o',quadratic,145,123,cvff
o,p,o,quadratic,110,109.5,cvff
o,p,o',quadratic,110,109.5,cvff
o,p,o-,quadratic,110,109.5,cvff
o,si,o,quadratic,42.299999999999997,113.09999999999999,cvff
o',p,o',quadratic,110,109.5,cvff
o'_,c'_,o_,quadratic,145,123,cvff_auto
o-,c',o-,quadratic,145,123,cvff
o-,no,o-,quadratic,113.5731,120,cvff
o-,p,o-,quadratic,110,109.5,cvff
o4e_,c4m_,o4e_,quadratic,70,90,cvff_auto
o4e_,c4m_,s4e_,quadratic,70,89,cvff_auto
oap1,pap,oap1,quadratic,125,109.47,cvff
oc1,sc1,oc1,quadratic,160,109.5,cvff
oc23,ayt1,oc23,quadratic,100,109.5,cvff
oc23,ayt1,oy1,quadratic,100,109.5,cvff
oc23,ayt1,oy2,quadratic,100,109.5,cvff
oc23,ayt1,oy3,quadratic,100,109.5,cvff
oc23,ayt1,oy4,quadratic,100,109.5,cvff
oc23,ayt1,oy7,quadratic,100,109.5,cvff
oc23,ayt2,oc23,quadratic,100,109.5,cvff
oc23,ayt2,oy1,quadratic,100,109.5,cvff
oc23,ayt2,oy2,quadratic,100,109.5,cvff
oc23,ayt2,oy3,quadratic,100,109.5,cvff
oc23,ayt2,oy5,quadratic,100,109.5,cvff
oc23,ayt2,oy8,quadratic,100,109.5,cvff
oc23,sc4,oc23,quadratic,100,109.5,cvff
oc23,sy1,oc23,quadratic,100,109.5,cvff
oc23,sy1,oy1,quadratic,100,109.5,cvff
oc23,sy1,oy2,quadratic,100,109.5,cvff
oc23,sy1,oy3,quadratic,100,109.5,cvff
oc23,sy1,oy4,quadratic,100,109.5,cvff
oc23,sy1,oy7,quadratic,100,109.5,cvff
oc23,sy2,oc23,quadratic,100,109.5,cvff
oc23,sy2,oy1,quadratic,100,109.5,cvff
oc23,sy2,oy2,quadratic,100,109.5,cvff
oc23,sy2,oy3,quadratic,100,109.5,cvff
oc23,sy2,oy5,quadratic,100,109.5,cvff
oc23,sy2,oy8,quadratic,100,109.5,cvff
oc3,ac1,oc3,quadratic,110,111.5,cvff
oc3,ac1,oc4,quadratic,110,105,cvff
oc4,ac1,oc4,quadratic,110,121,cvff
oy1,sy1,oy2,quadratic,170,110,cvff
oy1,sy1,oy3,quadratic,170,107,cvff
oy1,sy1,oy4,quadratic,170,110,cvff
oy1,sy1,oy7,quadratic,170,110,cvff
oy1,sy2,oy2,quadratic,170,107,cvff
oy1,sy2,oy3,quadratic,170,107.3,cvff
oy1,sy2,oy5,quadratic,170,110.2,cvff
oy1,sy2,oy8,quadratic,170,110.2,cvff
oy2,sy1,oy3,quadratic,170,106.7,cvff
oy2,sy1,oy4,quadratic,170,112.5,cvff
oy2,sy1,oy7,quadratic,170,112.5,cvff
oy2,sy2,oy3,quadratic,170,109.59999999999999,cvff
oy2,sy2,oy5,quadratic,170,112.2,cvff
oy2,sy2,oy8,quadratic,170,112.2,cvff
oy3,sy1,oy4,quadratic,170,110.3,cvff
oy3,sy1,oy7,quadratic,170,110.3,cvff
oy3,sy2,oy5,quadratic,170,110.40000000000001,cvff
oy3,sy2,oy8,quadratic,170,110.40000000000001,cvff
oy4,ay1,oy5,quadratic,170,92.799999999999997,cvff
oy4,ay1,oy6,quadratic,170,92.700000000000003,cvff
oy4,ay1,oy7,quadratic,170,78.400000000000006,cvff
oy4,ay1,oy8,quadratic,170,98.200000000000003,cvff
oy4,ay1,oy9,quadratic,170,167.09999999999999,cvff
oy4,ay2,oy5,quadratic,170,92.900000000000006,cvff
oy4,ay2,oy6,quadratic,170,94.700000000000003,cvff
oy4,ay2,oy7,quadratic,170,78.400000000000006,cvff
oy4,ay2,oy8,quadratic,170,166.69999999999999,cvff
oy4,ay2,oy9,quadratic,170,95.599999999999994,cvff
oy5,ay1,oy6,quadratic,170,94.799999999999997,cvff
oy5,ay1,oy7,quadratic,170,166.69999999999999,cvff
oy5,ay1,oy8,quadratic,170,78.400000000000006,cvff
oy5,ay1,oy9,quadratic,170,95.799999999999997,cvff
oy5,ay2,oy6,quadratic,170,92.900000000000006,cvff
oy5,ay2,oy7,quadratic,170,98.200000000000003,cvff
oy5,ay2,oy8,quadratic,170,78.400000000000006,cvff
oy5,ay2,oy9,quadratic,170,167.30000000000001,cvff
oy6,ay1,oy7,quadratic,170,95.599999999999994,cvff
oy6,ay1,oy8,quadratic,170,167.30000000000001,cvff
oy6,ay1,oy9,quadratic,170,77,cvff
oy6,ay2,oy7,quadratic,170,167.09999999999999,cvff
oy6,ay2,oy8,quadratic,170,95.799999999999997,cvff
oy6,ay2,oy9,quadratic,170,77,cvff
oy7,ay1,oy8,quadratic,170,92.900000000000006,cvff
oy7,ay1,oy9,quadratic,170,94.700000000000003,cvff
oy7,ay2,oy8,quadratic,170,92.799999999999997,cvff
oy7,ay2,oy9,quadratic,170,92.700000000000003,cvff
oy8,ay1,oy9,quadratic,170,92.900000000000006,cvff
oy8,ay2,oy9,quadratic,170,94.799999999999997,cvff
oz,al,oz,quadratic,100.3,109.47,cvff
oz,az,oz,quadratic,100.3,109.47,cvff
oz,sz,oz,quadratic,100.3,109.47,cvff
p,o,p,quadratic,72,120,cvff
s3e_,c3m_,s3e_,quadratic,62,60,cvff_auto
s4e_,c4m_,s4e_,quadratic,62,91,cvff_auto
sc4,oc23,sc4,quadratic,100,149,cvff
si,al,si,quadratic,5,109.47,cvff
si,c,si,quadratic,42.200000000000003,122.5,cvff
si,o,si,quadratic,31.100000000000001,149.80000000000001,cvff
si,o_,si_,quadratic,31.100000000000001,149.80000000000001,cvff_auto
si,si,si,quadratic,5,109.47,cvff
sy1,oy1,sy2,quadratic,170,128.80000000000001,cvff
sy1,oy2,sy2,quadratic,170,139.90000000000001,cvff
sy1,oy3,sy2,quadratic,170,128.19999999999999,cvff
sz,az,sz,quadratic,5,109.47,cvff
sz,f,sz,quadratic,42.299999999999997,113.09999999999999,cvff
sz,oz,sz,quadratic,31.100000000000001,149.80000000000001,cvff
sz,sz,sz,quadratic,5,109.47,cvff
