id,element,ff_type,charge,x,y,z
1,Al,ay1,1.4490000009536743,1.298828125,0.75277757599999995,0.0015956290000000001
2,Si,sy1,1.1000000238418579,2.1406276229999999,8.376114845,2.703195333
3,Si,sy2,1.1000000238418579,2.0730140210000001,2.3268489840000002,2.7043921950000001
4,K,k+,1,-0.50077956899999998,0.88349938400000005,4.9863414759999998
5,H,hoy,0.20000000298023224,1.8149970769999999,5.8590435980000004,1.1947274210000001
6,O,oy1,-0.55000001192092896,1.826298237,0.83571833399999995,3.356805086
7,O,oy2,-0.55000001192092896,0.98439377500000003,7.3087038990000002,3.1479771140000001
8,O,oy3,-0.78299999237060547,0.96108233899999995,3.3383655550000002,3.3645837310000002
9,O,oy7,-0.75800001621246338,2.2863931659999999,8.503231049,1.0656808609999999
10,O,oy8,-0.75800001621246338,1.8963888879999999,2.2673480509999999,1.066678166
11,O,oy9,-0.68300002813339233,2.2700593470000001,5.0729093550000002,1.000858426
12,Al,ay1,1.4490000009536743,2.8914127349999998,0.75277757599999995,9.9710874559999993
13,Si,sy1,1.1000000238418579,2.049613237,8.376114845,7.2694873810000002
14,Si,sy2,1.1000000238418579,2.1172268390000002,2.3268489840000002,7.2682905199999999
15,H,hoy,0.20000000298023224,2.3752439019999998,5.8590435980000004,8.7779550549999996
16,O,oy1,-0.55000001192092896,2.3639426229999998,0.83571833399999995,6.6158776279999998
17,O,oy2,-0.78299999237060547,3.2058470250000002,7.3087038990000002,6.8247056009999998
18,O,oy3,-0.55000001192092896,3.2291586400000001,3.3383655550000002,6.6080989839999997
19,O,oy7,-0.75800001621246338,1.903847694,8.503231049,8.9070014949999994
20,O,oy8,-0.75800001621246338,2.2938520910000002,2.2673480509999999,8.9060049059999997
21,O,oy9,-0.68300002813339233,1.920181513,5.0729093550000002,8.971824646
22,Al,ay2,1.4479999542236328,3.8929719920000001,8.2625226969999996,-0.0015956290000000001
23,Al,ayt1,0.80000001192092896,1.048054099,0.63918477299999998,17.242170334000001
24,Si,sy2,1.1000000238418579,1.115667701,6.6884512899999997,17.240972519
25,K,k+,1,-1.5023386480000001,8.1318006520000008,14.959024428999999
26,H,hoy,0.20000000298023224,1.3736847640000001,3.1562564370000001,18.750638962
27,O,oy1,-0.78299999237060547,1.3623834850000001,8.1795816420000005,16.588560103999999
28,O,oy2,-0.78299999237060547,2.2042880060000001,1.706596255,16.797388077000001
29,O,oy3,-0.55000001192092896,2.2275993820000002,5.6769342419999997,16.580781937000001
30,O,oy4,-0.75800001621246338,0.90228861599999999,0.51206904600000003,18.879684447999999
31,O,oy5,-0.75800001621246338,1.292292953,6.7479519840000002,18.878686904999999
32,O,oy6,-0.68300002813339233,0.91862237499999999,3.9423906799999999,18.944507599000001
33,Al,ay2,1.4479999542236328,0.29726901700000002,8.2625226969999996,9.9742784499999999
34,Si,sy1,1.1000000238418579,1.139068604,0.63918477299999998,12.675878525
35,Si,sy2,1.1000000238418579,1.071455002,6.6884512899999997,12.677074432
36,H,hoy,0.20000000298023224,0.81343799800000005,3.1562564370000001,11.167409897000001
37,O,oy1,-0.55000001192092896,0.82473915799999997,8.1795816420000005,13.329487801000001
38,O,oy2,-0.78299999237060547,-0.017165354000000001,1.706596255,13.120659828000001
39,O,oy3,-0.55000001192092896,-0.040476758000000002,5.6769342419999997,13.337266922
40,O,oy4,-0.75800001621246338,1.2848341459999999,0.51206904600000003,11.038363457000001
41,O,oy5,-0.75800001621246338,0.89482974999999998,6.7479519840000002,11.039361
42,O,oy6,-0.68300002813339233,1.268500328,3.9423906799999999,10.973541259999999
43,Al,ay1,1.4490000009536743,3.8947281839999999,5.2604274750000002,0.0015956290000000001
44,Al,ayt1,0.80000001192092896,4.7365274429999999,3.8684651849999998,2.703195333
45,Si,sy2,1.1000000238418579,4.6689143179999997,6.8344988820000001,2.7043921950000001
46,K,k+,1,2.0951204300000001,5.391149521,4.9863414759999998
47,H,hoy,0.20000000298023224,4.4108972550000001,1.351393461,1.1947274210000001
48,O,oy1,-0.78299999237060547,4.4221982960000004,5.3433685300000002,3.356805086
49,O,oy2,-0.78299999237060547,3.5802936550000002,2.801053762,3.1479771140000001
50,O,oy3,-0.55000001192092896,3.5569822790000001,7.8460154529999997,3.3645837310000002
51,O,oy7,-0.75800001621246338,4.8822932239999997,3.9955809119999999,1.0656808609999999
52,O,oy8,-0.75800001621246338,4.4922890659999997,6.7749981879999996,1.066678166
53,O,oy9,-0.68300002813339233,4.8659596440000001,0.56525933699999997,1.000858426
54,Al,ay1,1.4490000009536743,0.29551279499999999,5.2604274750000002,9.9710874559999993
55,Si,sy1,1.1000000238418579,-0.54628676200000004,3.8684651849999998,7.2694873810000002
56,Al,ayt2,0.80000001192092896,-0.47867319000000003,6.8344988820000001,7.2682905199999999
57,H,hoy,0.20000000298023224,-0.220656186,1.351393461,8.7779550549999996
58,O,oy1,-0.78299999237060547,-0.23195737599999999,5.3433685300000002,6.6158776279999998
59,O,oy2,-0.55000001192092896,0.60994714500000002,2.801053762,6.8247056009999998
60,O,oy3,-0.78299999237060547,0.63325852199999999,7.8460154529999997,6.6080989839999997
61,O,oy7,-0.75800001621246338,-0.69205230500000003,3.9955809119999999,8.9070014949999994
62,O,oy8,-0.75800001621246338,-0.302047968,6.7749981879999996,8.9060049059999997
63,O,oy9,-0.68300002813339233,-0.67571848599999995,0.56525933699999997,8.971824646
64,Al,ay2,1.4479999542236328,1.2970719340000001,3.754872561,-0.0015956290000000001
65,Si,sy1,1.1000000238418579,-1.5478458399999999,5.1468348500000003,17.242170334000001
66,Si,sy2,1.1000000238418579,-1.480232239,2.180801153,17.240972519
67,K,k+,1,1.093561292,3.6241505150000002,14.959024428999999
68,H,hoy,0.20000000298023224,-1.222215295,7.6639065740000003,18.750638962
69,O,oy1,-0.55000001192092896,-1.233516455,3.6719317440000001,16.588560103999999
70,O,oy2,-0.55000001192092896,-0.39161196399999998,6.2142462729999997,16.797388077000001
71,O,oy3,-0.78299999237060547,-0.36830055699999997,1.1692844630000001,16.580781937000001
72,O,oy4,-0.75800001621246338,-1.6936113829999999,5.0197191239999999,18.879684447999999
73,O,oy5,-0.75800001621246338,-1.3036071060000001,2.2403020859999998,18.878686904999999
74,O,oy6,-0.68300002813339233,-1.677277565,8.4500408169999996,18.944507599000001
75,Al,ay2,1.4479999542236328,2.893168926,3.754872561,9.9742784499999999
76,Si,sy1,1.1000000238418579,3.734968662,5.1468348500000003,12.675878525
77,Al,ayt2,0.80000001192092896,3.6673550609999999,2.180801153,12.677074432
78,H,hoy,0.20000000298023224,3.4093379970000002,7.6639065740000003,11.167409897000001
79,O,oy1,-0.78299999237060547,3.4206392769999998,3.6719317440000001,13.329487801000001
80,O,oy2,-0.55000001192092896,2.5787346360000001,6.2142462729999997,13.120659828000001
81,O,oy3,-0.78299999237060547,2.55542326,1.1692844630000001,13.337266922
82,O,oy4,-0.75800001621246338,3.880734205,5.0197191239999999,11.038363457000001
83,O,oy5,-0.75800001621246338,3.4907298089999999,2.2403020859999998,11.039361
84,O,oy6,-0.68300002813339233,3.8644003869999999,8.4500408169999996,10.973541259999999
