id,element,ff_type,charge,x,y,z
1,Al,Al,0,0,0,0
2,Al,Al,0,1.431744049,2.4798952330000001,0
3,Al,Al,0,-0,1.6532617650000001,2.3380474439999999
4,Al,Al,0,1.431744049,4.1331571450000002,2.3380474439999999
5,Al,Al,0,1.431744049,0.82662844300000005,4.6760948869999996
6,Al,Al,0,-0,3.306523528,4.6760948869999996
