id,element,ff_type,charge,x,y,z
1,Ca,ca+t,1.5,2.9253667710000002,4.246728966,8.1441287750000004
2,Ca,ca+t,1.5,0.19833847099999999,6.1990310739999996,6.2480368630000003
3,Si,sc2,1,3.0303341069999998,3.9307893979999999,5.0588359729999999
4,Si,sc3,1,3.8425346980000001,6.1570498459999996,3.100717758
5,Si,sc2,1,2.91594416,0.87644560800000004,4.9916318479999999
6,O,oc12,-0.5,3.146963741,4.8196946589999996,3.6482291830000002
7,O,oc12,-0.5,3.0210542820000001,2.4569956070000001,4.4479965359999998
8,O,oc13,-1,4.2761000630000003,4.2041623340000003,6.0336710309999999
9,O,oc13,-1,1.6907409280000001,4.2405991700000003,5.9025025040000001
10,O,oc14,-0.6600000262260437,5.4490719670000001,6.2370085099999999,3.449503435
11,O,o*,-0.81999999284744263,-5.22458885,4.0853737590000003,1.5174066909999999
12,O,oc12,-0.5,2.9827832600000002,7.4834842200000002,3.6390086529999999
13,O,oc13,-1,1.5770580089999999,0.60051262699999997,5.8182300380000003
14,O,o*,-0.81999999284744263,1.47943764,4.6660842440000003,1.1889952029999999
15,Ca,ca+t,1.5,4.3921048740000002,0.51298797500000004,-0.16711501400000001
16,O,o*,-0.81999999284744263,4.2419396899999997,5.7861380520000001,-1.678248731
17,Ca,ca+t,1.5,4.5435973650000001,4.270101983,19.633809239000001
18,Si,sc2,1,1.415018235,5.8425382890000002,19.135732121
19,Si,sc3,1,2.0622427170000002,8.0471974129999992,17.056949449000001
20,Si,sc2,1,1.529199677,2.7676824529999999,18.979091492999999
21,O,oc12,-0.5,1.2442856579999999,6.8049714909999999,17.777768387999998
22,O,oc12,-0.5,1.3566741170000001,4.3250992979999996,18.515186280000002
23,O,oc13,-1,2.8917186039999998,6.1159393719999997,19.843791723999999
24,O,oc13,-1,0.19763793900000001,6.063076819,20.1476525
25,O,oc22,-1,0.67697406500000001,4.3495832480000001,12.785599548
26,O,oc14,-0.6600000262260437,3.7138575810000001,7.9774045940000002,17.315291378000001
27,O,o*,-0.81999999284744263,5.1562659430000002,9.4369181330000007,14.520013702
28,O,oc12,-0.5,1.4268049199999999,1.966127148,17.592754298999999
29,O,oc13,-1,0.29567077400000003,2.365461716,19.924378777000001
30,O,o*,-0.81999999284744263,0.106162886,8.0594956159999995,12.623914986000001
31,Ca,ca+t,1.5,4.2068752070000004,7.9898927119999996,19.658310806999999
32,O,oc22,-1,3.6556554800000001,6.2122353659999998,1.5118729179999999
33,O,o*,-0.81999999284744263,4.7673959630000002,3.8444839850000001,0.88003047599999995
34,Ca,ca+t,1.5,0.087216835000000006,2.4458933690000002,6.0859092800000001
35,Ca,ca+t,1.5,3.0763355890000001,8.044051348,8.0279123370000001
36,Si,sc2,1,0.042486541000000003,2.1178111130000001,9.1808542820000003
37,Si,sc3,1,0.83828701500000002,4.2773296729999997,11.197754271999999
38,Si,sc2,1,-0.043486113,6.5199336810000004,9.3186562300000002
39,O,oc12,-0.5,0.14341042500000001,2.9290287510000002,10.632427774
40,O,oc12,-0.5,0.024978686,8.0480404050000001,9.9022407900000005
41,O,oc13,-1,-1.2720886069999999,2.4493175979999999,8.3037196160000004
42,O,oc22,-1,1.716492041,8.1615215390000007,15.489700860999999
43,O,oc14,-0.6600000262260437,2.4302188130000002,4.4320416399999996,10.831703786
44,O,o*,-0.81999999284744263,2.3740072639999998,9.7750267649999998,13.249298262
45,O,oc12,-0.5,-0.029879016000000001,5.6044989699999999,10.649492388000001
46,O,oc13,-1,-1.3269322029999999,6.2304396989999997,8.3655866729999993
47,O,oc13,-1,1.2740092080000001,6.2162766070000002,8.435772193
48,O,o*,-0.81999999284744263,4.7704027309999999,4.7934237939999997,16.86010662
49,O,o*,-0.81999999284744263,6.2989815050000004,5.6640526900000001,14.054866385
50,O,o*,-0.81999999284744263,3.2669599389999999,8.1915105110000006,10.996403578000001
51,Ca,ca+t,1.5,1.241386001,6.2524765540000002,14.060109599
52,O,o*,-0.81999999284744263,-1.174923258,1.817121883,15.908011657999999
53,H,hoy,0.40999999642372131,4.0979216999999997,7.8328681219999998,16.405017907000001
54,H,hoy,0.40999999642372131,2.9359827549999999,4.5092204479999998,11.620412801000001
55,H,hoy,0.40999999642372131,5.8916189440000002,6.3053273340000002,2.6254402520000002
56,H,h*,0.40999999642372131,4.6317181070000002,4.8179856870000002,0.80250344399999995
57,H,h*,0.40999999642372131,4.4748625110000004,3.513030503,0.028617892999999998
58,H,h*,0.40999999642372131,-5.8899126769999999,4.7411889970000001,1.256595423
59,H,h*,0.40999999642372131,-5.0946425550000001,3.586828718,0.62793013200000003
60,H,h*,0.40999999642372131,2.0617270790000002,5.4763470380000001,1.2476531479999999
61,H,h*,0.40999999642372131,2.10844159,3.9587696910000001,1.1318692029999999
62,H,h*,0.40999999642372131,4.3443451739999999,6.0429032380000001,-2.6269649450000001
63,H,h*,0.40999999642372131,3.9371935250000001,4.8467303099999999,-1.642190397
64,H,h*,0.40999999642372131,1.965776441,9.1718922079999992,13.931176324000001
65,H,h*,0.40999999642372131,1.60168438,10.393082177,13.29528571
66,H,h*,0.40999999642372131,-0.59203335400000001,8.6097208389999995,12.986863401999999
67,H,h*,0.40999999642372131,0.071274691000000001,8.1040172629999994,11.663854389000001
68,H,h*,0.40999999642372131,4.0694781999999998,8.7091638360000001,11.169950918
69,H,h*,0.40999999642372131,2.5756959510000002,8.7237090290000001,11.456907011
70,H,h*,0.40999999642372131,6.5854146350000002,6.641488399,13.776621836
71,H,h*,0.40999999642372131,7.2270450779999997,5.3107692210000002,14.32915807
72,H,h*,0.40999999642372131,5.2901463739999999,5.4588448510000003,17.291400554999999
73,H,h*,0.40999999642372131,5.3674876520000003,4.4691584659999997,16.120008552000002
74,H,h*,0.40999999642372131,-0.21159377300000001,1.5028944289999999,16.031665904
75,H,h*,0.40999999642372131,-1.6490493470000001,1.003219503,16.027640331000001
76,H,h*,0.40999999642372131,4.2428840440000002,9.5916742280000005,14.213007598000001
77,H,h*,0.40999999642372131,5.4195616419999997,8.9025601979999998,13.741122753000001
78,O,oc22,-1,4.4535412839999999,2.5136896389999999,-1.4628066150000001
79,O,o*,-0.81999999284744263,7.8403604759999999,5.8500711120000002,1.4917281760000001
80,Ca,ca+t,1.5,1.6716073549999999,6.2504253670000001,-6.0049297670000001
81,Ca,ca+t,1.5,1.8112937410000001,2.567750803,-6.2845865429999996
82,Si,sc2,1,4.4204162680000003,7.8261433599999997,-5.0504838840000001
83,Si,sc3,1,4.7610986249999998,2.44523073,-3.063629787
84,Si,sc2,1,4.3410223490000002,4.743569452,-5.0680285979999997
85,O,oc12,-0.5,4.1058064590000001,1.0786791120000001,-3.7270180399999999
86,O,oc12,-0.5,4.3805820049999999,6.274728327,-4.511350652
87,O,oc13,-1,3.1493847590000001,8.1295769599999996,-5.9999770430000003
88,O,oc14,-0.6600000262260437,6.3997499229999999,2.4549980589999998,-3.2171142110000002
89,O,o*,-0.81999999284744263,1.4118261110000001,3.2152156199999999,-1.602383983
90,O,oc12,-0.5,4.192145397,3.8929745260000002,-3.6729434360000002
91,O,oc13,-1,3.1242923550000001,4.4974384169999997,-6.0391491210000003
92,O,oc13,-1,5.7232072670000003,4.3197362330000004,-5.7635874239999998
93,O,o*,-0.81999999284744263,1.5044182829999999,7.8587932890000003,-1.0186481919999999
94,H,hoy,0.40999999642372131,6.8741422549999998,1.712481028,-2.9177446539999998
95,H,h*,0.40999999642372131,1.1329255389999999,2.2804657910000001,-1.3846831159999999
96,H,h*,0.40999999642372131,2.3675576039999999,3.058880727,-1.6148030259999999
97,H,h*,0.40999999642372131,1.061498558,8.6863241290000008,-1.069474496
98,H,h*,0.40999999642372131,0.78693904100000001,7.1777436669999997,-1.1571793319999999
99,H,h*,0.40999999642372131,8.0878276410000005,5.9940909619999996,2.4433343160000001
100,H,h*,0.40999999642372131,7.7702207650000004,6.8070528799999996,1.2448507129999999
101,Ca,ca+t,1.5,2.9120149999999998,11.584617436,7.988995525
102,Ca,ca+t,1.5,0.29048088599999999,13.583810628,6.0292482759999997
103,Si,sc2,1,3.091010641,11.386292707999999,4.9072514429999998
104,Si,sc3,1,3.9320035830000002,13.683183778,2.9579751430000001
105,Si,sc2,1,2.9398141600000001,8.2808324839999994,5.0609942739999996
106,O,oc12,-0.5,3.1814258450000001,12.280709767999999,3.4807881780000001
107,O,oc12,-0.5,3.0048361219999999,9.8704024960000005,4.4513316989999998
108,O,oc13,-1,4.3578792120000003,11.609576592,5.8193936270000002
109,O,oc13,-1,1.740429228,11.733116995,5.7740876720000003
110,O,oc14,-0.6600000262260437,5.4696742460000003,13.710327965999999,3.479241708
111,O,o*,-0.81999999284744263,0.47938155500000001,13.918988952999999,3.266460044
112,O,oc12,-0.5,3.1214781249999999,14.945105364,3.4865309679999998
113,O,oc13,-1,1.5583488080000001,8.0686687960000008,5.8932218809999997
114,O,o*,-0.81999999284744263,0.65014764199999997,11.806555033,1.7897615
115,Ca,ca+t,1.5,4.1327982609999996,8.0216820589999998,-0.20612772800000001
116,O,o*,-0.81999999284744263,4.1295795999999996,9.6709280720000006,1.9473241779999999
117,Ca,ca+t,1.5,4.4800651519999999,11.709298585000001,19.879292666000001
118,Si,sc2,1,1.519351254,13.263010778,19.134960649
119,Si,sc3,1,2.2849910850000001,15.436078221000001,17.250154711
120,Si,sc2,1,1.4788510560000001,10.166923929999999,19.128246733000001
121,O,oc12,-0.5,1.4611101950000001,14.128032641000001,17.765508455999999
122,O,oc12,-0.5,1.4923740160000001,11.721763073,18.588920383000001
123,O,oc13,-1,2.9380449,13.572348696000001,19.840538266999999
124,O,oc13,-1,0.27051240100000001,13.482950926999999,20.134365864999999
125,O,oc22,-1,0.66697994000000005,11.798955502,12.775875599000001
126,O,oc14,-0.6600000262260437,3.9475704459999998,15.295532866,17.551907543999999
127,O,o*,-0.81999999284744263,4.4710373079999997,10.923168595,17.089770412
128,O,oc12,-0.5,1.3764382100000001,9.3562162870000005,17.680673931000001
129,O,oc13,-1,0.145241545,9.9464054669999999,20.039640736999999
130,O,o*,-0.81999999284744263,3.1296038679999998,16.342852053000001,10.798405434999999
131,Ca,ca+t,1.5,4.471213176,15.524416274,20.072901994999999
132,O,oc22,-1,3.8252276790000002,13.823009468,1.406301016
133,O,o*,-0.81999999284744263,-0.0022604970000000002,6.4955043320000003,3.176544824
134,Ca,ca+t,1.5,0.027782662,9.8488903719999996,6.1119908650000001
135,Ca,ca+t,1.5,3.1167477689999998,15.361504828999999,8.1170780810000007
136,Si,sc2,1,0.113094814,9.556276725,9.2901784490000008
137,Si,sc3,1,0.92753291999999998,11.719260945,11.165463511
138,Si,sc2,1,0.19352454699999999,13.816353166000001,9.0562097559999994
139,O,oc12,-0.5,0.091836690999999998,10.405164722,10.671330584
140,O,oc12,-0.5,0.15036913700000001,15.376154522,9.6158312160000001
141,O,oc13,-1,-1.1096210879999999,9.83321033,8.3053927880000007
142,O,oc22,-1,2.1239039160000002,15.503671518999999,15.665422158
143,O,oc14,-0.6600000262260437,2.5695998000000002,11.639914059000001,10.887199313
144,O,o*,-0.81999999284744263,-3.6133847750000001,13.05891117,13.007817095
145,O,oc12,-0.5,0.23992376500000001,13.049347054,10.50471479
146,O,oc13,-1,-1.0826266339999999,13.456012953,8.2006558310000006
147,O,oc13,-1,1.5707842679999999,13.588049987,8.1934369379999996
148,O,o*,-0.81999999284744263,1.1409347860000001,11.060350296999999,15.672769036
149,O,o*,-0.81999999284744263,5.5538717809999998,11.668755372,12.407424679
150,O,o*,-0.81999999284744263,2.3025764359999998,17.242873206999999,13.288369973
151,Ca,ca+t,1.5,1.774280074,13.272837929,14.365161603000001
152,O,o*,-0.81999999284744263,-1.4933341849999999,10.285592267,13.156479723
153,H,hoy,0.40999999642372131,4.3652698839999999,14.546369366,17.158701868000001
154,H,hoy,0.40999999642372131,3.0993960440000001,11.905729624999999,11.640548428000001
155,H,hoy,0.40999999642372131,5.9857012679999997,13.017747551999999,3.0342618180000001
156,H,h*,0.40999999642372131,0.59968231999999999,7.2199694790000004,3.0311686770000001
157,H,h*,0.40999999642372131,0.45390241199999998,5.8250256199999999,2.7249411490000002
158,H,h*,0.40999999642372131,1.3935465440000001,14.114404480999999,3.5333622180000002
159,H,h*,0.40999999642372131,0.420698238,14.644191037000001,2.511401394
160,H,h*,0.40999999642372131,1.614527708,11.534959812,1.806509444
161,H,h*,0.40999999642372131,0.58680343199999996,12.354756681,2.6198747010000001
162,H,h*,0.40999999642372131,4.6335304930000003,10.484059686,2.2898703380000001
163,H,h*,0.40999999642372131,3.5674161440000001,9.4182905600000009,2.6968946090000001
164,H,h*,0.40999999642372131,-4.0128033189999996,13.975520077000001,13.003864275
