id,element,ff_type,charge,x,y,z
1,O,oap1,-0.80000001192092896,11.143831885999999,32.636126607999998,34.124215444999997
2,O,oap1,-0.80000001192092896,10.82965928,27.894614024999999,33.841004259000002
3,O,oap1,-0.80000001192092896,10.499471002,20.092260711000002,31.615391223
4,O,oap1,-0.80000001192092896,11.900227758,14.760468487000001,33.223818741000002
5,O,oap1,-0.80000001192092896,22.139080461999999,34.226420533000002,33.719810887999998
6,O,oap1,-0.80000001192092896,20.350475181,26.482896392000001,31.819245401
7,O,oap1,-0.80000001192092896,21.019762440000001,21.301895400999999,33.604405683000003
8,O,oap1,-0.80000001192092896,20.733963860999999,14.870340685,33.410965601999997
9,O,oap1,-0.80000001192092896,30.334589464,35.123999081999997,33.689182205000002
10,O,oap1,-0.80000001192092896,31.750298869000002,26.800363180000002,33.197586721
11,O,oap1,-0.80000001192092896,30.174269045999999,21.287224608999999,33.620104439000002
12,O,oap1,-0.80000001192092896,30.619386254999998,14.729853996999999,33.447029909999998
13,O,oap1,-0.80000001192092896,11.75613102,31.216362107999998,29.686377234999998
14,O,oap1,-0.80000001192092896,12.085518071999999,24.648706091000001,30.024666766999999
15,O,oap1,-0.80000001192092896,12.585933762,18.145078197,30.188111046
16,O,oap1,-0.80000001192092896,12.131936152,10.95494523,30.180880464000001
17,O,oap1,-0.80000001192092896,21.567438282000001,31.557223339,29.890172542999998
18,O,oap1,-0.80000001192092896,21.675035567999998,24.799311729999999,29.688273245000001
19,O,oap1,-0.80000001192092896,21.567941043000001,17.841404195999999,30.101290515999999
20,O,oap1,-0.80000001192092896,22.055855408999999,11.327632072,30.213420916
21,O,oap1,-0.80000001192092896,30.875573394,31.550230638999999,30.370199217
22,O,oap1,-0.80000001192092896,31.578736693,25.026962388000001,30.087976810000001
23,O,oap1,-0.80000001192092896,31.300732410999998,18.092411294000001,30.129191404
24,O,oap1,-0.80000001192092896,31.091167779999999,10.880757201,30.424645458000001
25,O,oap1,-0.80000001192092896,17.391013883999999,31.280544189,31.575493787999999
26,O,oap1,-0.80000001192092896,17.090921913999999,24.796408895999999,31.535653421999999
27,O,oap1,-0.80000001192092896,16.630330147999999,18.087462506000001,31.735484955
28,O,oap1,-0.80000001192092896,16.851334606000002,11.226857484,31.826879173999998
29,O,oap1,-0.80000001192092896,26.346425621000002,30.681089824000001,31.525089523999998
30,O,oap1,-0.80000001192092896,26.172918697,24.572306337000001,31.462489825999999
31,O,oap1,-0.80000001192092896,25.921575488999999,18.147560999,31.511221441
32,O,oap1,-0.80000001192092896,26.144473566999999,11.048287361,31.538838464000001
33,O,oap1,-0.80000001192092896,35.459990632,31.843103601999999,31.662685703000001
34,O,oap1,-0.80000001192092896,35.542588987000002,24.915404280000001,31.662698273
35,O,oap1,-0.80000001192092896,35.569459412,18.169385016,31.549504551999998
36,O,oap1,-0.80000001192092896,35.815291264999999,10.757213466,31.368024741999999
37,O,oap1,-0.80000001192092896,12.744249311000001,28.915007832000001,29.789273634000001
38,O,oap1,-0.80000001192092896,12.592468422,22.183461346000001,29.777117969999999
39,O,oap1,-0.80000001192092896,12.400008306,15.666739687,30.320068075999998
