id,element,ff_type,charge,x,y,z
1,Ca,ca+a,1.5,0,0,0
2,Ca,ca+a,1.5,7.6314997670000002,0,0
3,Ca,ca+a,1.5,3.9088542460000002,3.9088542460000002,3.9088542460000002
4,Ca,ca+a,1.5,5.7236251830000002,5.7236251830000002,5.7236251830000002
5,Ca,ca+a,1.5,2.115451813,5.7434668540000002,1.941453576
6,Ca,ca+a,1.5,5.7999401089999996,5.8579392429999997,1.8452967410000001
7,Al,ac1,1.2000000476837158,3.855433702,0.20299789300000001,0.30068111400000003
8,Al,ac1,1.2000000476837158,3.7302773,3.563910484,0.070209801000000002
9,O,oc3,-0.75,4.2385349269999999,1.8941383359999999,0.15720890500000001
10,O,oc3,-0.75,7.3796606059999998,2.007084608,3.8706967830000001
11,O,oc4,-1.3500000238418579,4.0660634040000003,4.3362183569999999,1.601088643
12,O,oc4,-1.3500000238418579,3.5868051049999998,6.1769361500000004,4.4583225249999998
13,O,oc4,-1.3500000238418579,5.3283133510000003,-0.58762550400000002,-0.26557621399999998
14,O,oc4,-1.3500000238418579,2.3031866550000002,-0.15873520099999999,-0.36936458900000002
15,Ca,ca+a,1.5,7.6314997670000002,0,7.6314997670000002
16,Ca,ca+a,1.5,0,0,7.6314997670000002
17,Ca,ca+a,1.5,3.7226457599999998,11.354146004,11.540353775
18,Ca,ca+a,1.5,1.907874823,9.5393743519999994,13.355125427000001
19,Ca,ca+a,1.5,5.5160479550000003,9.5195331569999997,9.5729532240000008
20,Ca,ca+a,1.5,1.8315598959999999,9.4050607680000002,9.4767971039999992
21,Al,ac1,1.2000000476837158,3.7760663029999999,15.060002326999999,7.9321808819999999
22,Al,ac1,1.2000000476837158,3.901222706,11.69908905,7.7017097469999998
23,O,oc3,-0.75,3.392965078,13.368861197999999,7.7887086869999997
24,O,oc3,-0.75,15.514839172,13.255915642,11.502196312000001
25,O,oc4,-1.3500000238418579,3.5654366020000001,10.926781653999999,9.2325887679999994
26,O,oc4,-1.3500000238418579,4.0446949009999997,9.0860633849999992,12.089822769
27,O,oc4,-1.3500000238418579,2.3031866550000002,15.850625038,7.3659238819999997
28,O,oc4,-1.3500000238418579,5.3283133510000003,15.42173481,7.2621355059999999
29,Ca,ca+a,1.5,0,7.6314997670000002,7.6314997670000002
30,Ca,ca+a,1.5,7.6314997670000002,7.6314997670000002,7.6314997670000002
31,Ca,ca+a,1.5,11.354146004,11.540353775,3.7226457599999998
32,Ca,ca+a,1.5,9.5393743519999994,13.355125427000001,1.907874823
33,Ca,ca+a,1.5,13.147547722000001,13.374966621,5.6900463099999996
34,Ca,ca+a,1.5,9.4630594250000009,13.489439011,5.7862033840000002
35,Al,ac1,1.2000000476837158,11.407566071,7.8344979290000003,7.3308186529999997
36,Al,ac1,1.2000000476837158,11.532722473,11.195410728000001,7.5612902640000001
37,O,oc3,-0.75,11.024464607000001,9.5256385800000007,7.4742913250000003
38,O,oc3,-0.75,7.8833394050000001,9.6385841370000005,3.7608032229999999
39,O,oc4,-1.3500000238418579,11.196936607,11.967718123999999,6.0304112429999996
40,O,oc4,-1.3500000238418579,11.676195144999999,-1.454563856,3.1731774810000002
41,O,oc4,-1.3500000238418579,9.9346866610000006,7.0438742640000003,7.8970761300000003
42,O,oc4,-1.3500000238418579,12.959813118,7.472764969,8.0008649829999996
43,Ca,ca+a,1.5,7.6314997670000002,7.6314997670000002,0
44,Ca,ca+a,1.5,0,7.6314997670000002,0
45,Ca,ca+a,1.5,11.540353775,3.7226457599999998,11.354146004
46,Ca,ca+a,1.5,13.355125427000001,1.907874823,9.5393743519999994
47,Ca,ca+a,1.5,9.7469520569999997,1.888033152,13.321546554999999
48,Ca,ca+a,1.5,13.431440352999999,1.773560762,13.417703629
49,Al,ac1,1.2000000476837158,11.486933708,7.4285020829999997,14.962318420000001
50,Al,ac1,1.2000000476837158,11.361777306,4.0675892830000002,15.192790030999999
51,O,oc3,-0.75,11.870035172,5.7373614310000001,15.105791092
52,O,oc3,-0.75,-0.25183939900000002,5.624415398,11.392303467
53,O,oc4,-1.3500000238418579,11.697563171000001,3.2952816490000001,13.661911011000001
54,O,oc4,-1.3500000238418579,11.218304634000001,16.717563629000001,10.804677010000001
55,O,oc4,-1.3500000238418579,12.959813118,8.2191257479999997,15.528575897
56,O,oc4,-1.3500000238418579,9.9346866610000006,7.790235043,15.632364273
57,Ca,ca+a,1.5,1.941453576,2.115451813,5.7434668540000002
58,Ca,ca+a,1.5,1.8452967410000001,5.7999401089999996,5.8579392429999997
59,Al,ac1,1.2000000476837158,0.30068111400000003,3.855433702,0.20299789300000001
60,Al,ac1,1.2000000476837158,0.070209801000000002,3.7302773,3.563910484
61,O,oc3,-0.75,0.15720890500000001,4.2385349269999999,1.8941383359999999
62,O,oc3,-0.75,3.8706967830000001,7.3796606059999998,2.007084608
63,O,oc4,-1.3500000238418579,1.601088643,4.0660634040000003,4.3362183569999999
64,O,oc4,-1.3500000238418579,4.4583225249999998,3.5868051049999998,6.1769361500000004
65,O,oc4,-1.3500000238418579,-0.26557621399999998,5.3283133510000003,-0.58762550400000002
66,O,oc4,-1.3500000238418579,-0.36936458900000002,2.3031866550000002,-0.15873520099999999
67,Ca,ca+a,1.5,9.5729532240000008,5.5160479550000003,9.5195331569999997
68,Ca,ca+a,1.5,9.4767971039999992,1.8315598959999999,9.4050607680000002
69,Al,ac1,1.2000000476837158,7.9321808819999999,3.7760663029999999,15.060002326999999
70,Al,ac1,1.2000000476837158,7.7017097469999998,3.901222706,11.69908905
71,O,oc3,-0.75,7.7887086869999997,3.392965078,13.368861197999999
72,O,oc3,-0.75,11.502196312000001,15.514839172,13.255915642
73,O,oc4,-1.3500000238418579,9.2325887679999994,3.5654366020000001,10.926781653999999
74,O,oc4,-1.3500000238418579,12.089822769,4.0446949009999997,9.0860633849999992
